,text,_score,_pvalue
720,giấy,0.9296439169139463,0.33495547013937543
2395,đề_nghị,0.9296439169139463,0.33495547013937543
1790,thiết_kế,0.9296439169139463,0.33495547013937543
2246,xíu,0.9296439169139463,0.33495547013937543
2318,đáng,0.9282393669634027,0.33532084274593243
2391,đến,0.8974247562526494,0.3434731684071637
1602,quấn,0.8875938209111538,0.3461301935701465
853,hơi,0.8799723588472018,0.34820925021221005
171,anh,0.8733123145400593,0.3500399491980539
1299,ngang_ngửa,0.8733123145400593,0.3500399491980539
1936,tra,0.8733123145400593,0.3500399491980539
1850,thưởng,0.8733123145400593,0.3500399491980539
1070,làm_sao,0.8733123145400593,0.3500399491980539
20,12kg,0.8733123145400593,0.3500399491980539
102,50,0.8733123145400593,0.3500399491980539
857,hương,0.8733123145400593,0.3500399491980539
108,56,0.8733123145400593,0.3500399491980539
219,bung,0.8733123145400593,0.3500399491980539
633,dần,0.8733123145400593,0.3500399491980539
931,khui,0.8733123145400593,0.3500399491980539
1132,lời,0.8733123145400593,0.3500399491980539
1870,thị,0.8733123145400593,0.3500399491980539
1231,mất_công,0.8733123145400593,0.3500399491980539
1886,thực_hiện,0.8733123145400593,0.3500399491980539
1030,l54,0.8733123145400593,0.3500399491980539
784,hiệu_quả,0.8733123145400593,0.3500399491980539
674,fre,0.8733123145400593,0.3500399491980539
1631,rãnh,0.8733123145400593,0.3500399491980539
947,khâu,0.8733123145400593,0.3500399491980539
1098,lưu_ý,0.8733123145400593,0.3500399491980539
1879,thủng,0.8733123145400593,0.3500399491980539
1417,nhập_khẩu,0.8733123145400593,0.3500399491980539
2227,xuyên,0.8733123145400593,0.3500399491980539
1592,quyết_định,0.8733123145400593,0.3500399491980539
1127,lỗ,0.8733123145400593,0.3500399491980539
2028,tình_trạng,0.8733123145400593,0.3500399491980539
1435,nhớ,0.8733123145400593,0.3500399491980539
2184,vọng,0.8733123145400593,0.3500399491980539
1658,rửa,0.8733123145400593,0.3500399491980539
499,câu,0.8733123145400593,0.3500399491980539
465,con_trai,0.8733123145400593,0.3500399491980539
550,cẩu_thả,0.8733123145400593,0.3500399491980539
540,cảm_nhận,0.8733123145400593,0.3500399491980539
2444,ưu_điểm,0.8733123145400593,0.3500399491980539
2433,đủ,0.8531460749932562,0.35566384932040307
874,hẹn,0.8531460749932562,0.35566384932040307
508,có_thể,0.8531460749932562,0.35566384932040307
716,giảm,0.8531460749932562,0.35566384932040307
2222,xong,0.8531460749932562,0.35566384932040307
1474,nói,0.8485371847181005,0.3569664907218404
1354,nhanh_chóng,0.8485371847181005,0.3569664907218404
1425,nhẹ,0.8433234421364987,0.3584479913925581
1262,mỏng,0.8329970326409498,0.3614073349917426
1665,san,0.830860534124629,0.3620238145862129
2,02,0.830860534124629,0.3620238145862129
2175,vận_động,0.830860534124629,0.3620238145862129
1364,nhiệt,0.830860534124629,0.3620238145862129
2031,tích,0.830860534124629,0.3620238145862129
2449,ảnh,0.830860534124629,0.3620238145862129
2185,vỏ,0.830860534124629,0.3620238145862129
1679,shiper,0.830860534124629,0.3620238145862129
2231,xuống,0.830860534124629,0.3620238145862129
2126,viên,0.830860534124629,0.3620238145862129
1725,sản,0.830860534124629,0.3620238145862129
775,hihi,0.830860534124629,0.3620238145862129
1298,ngang,0.830860534124629,0.3620238145862129
2156,vô_cùng,0.830860534124629,0.3620238145862129
528,cưng,0.830860534124629,0.3620238145862129
477,cuốn,0.830860534124629,0.3620238145862129
2262,xịn,0.830860534124629,0.3620238145862129
1706,suốt,0.830860534124629,0.3620238145862129
2056,tưởng,0.830860534124629,0.3620238145862129
846,hôm,0.8127670623145398,0.36730343044730607
1509,ok,0.7906831307233336,0.373893641691208
1681,shop,0.7857584749572887,0.37538575891465387
2389,đẹp,0.7826204164900382,0.3763409195182098
1182,mua,0.7808965315950799,0.37686708875084807
2286,ôm,0.7572735622438889,0.3841831034248314
1802,thoải_mái,0.7378189910979228,0.39036042998156406
2008,tuyệt_vời,0.7201600575487819,0.3960914123976891
1330,người,0.7201600575487819,0.3960914123976891
1063,luôn,0.7179880015481864,0.3968046751499609
1887,thực_sự,0.7121661721068249,0.3987256318608501
2405,định,0.7121661721068249,0.3987256318608501
2265,xử_lý,0.7121661721068249,0.3987256318608501
160,ah,0.7121661721068249,0.3987256318608501
2210,xem_lại,0.7121661721068249,0.3987256318608501
2291,ăn,0.7121661721068249,0.3987256318608501
2407,đọc,0.7121661721068249,0.3987256318608501
1042,liên_hệ,0.7121661721068249,0.3987256318608501
1166,miễn_phí,0.7121661721068249,0.3987256318608501
1979,trải,0.7121661721068249,0.3987256318608501
1952,trà,0.7121661721068249,0.3987256318608501
1097,lưu,0.7121661721068249,0.3987256318608501
1202,mã_vạch,0.7121661721068249,0.3987256318608501
1694,so_sánh,0.7121661721068249,0.3987256318608501
2411,đồ,0.7121661721068249,0.3987256318608501
1190,mà_lại,0.7121661721068249,0.3987256318608501
21,13,0.7121661721068249,0.3987256318608501
2017,tách,0.7121661721068249,0.3987256318608501
1443,nilong,0.7121661721068249,0.3987256318608501
425,chị,0.7121661721068249,0.3987256318608501
748,gấu,0.7121661721068249,0.3987256318608501
1762,ta,0.7121661721068249,0.3987256318608501
2098,tội,0.7121661721068249,0.3987256318608501
1086,lót,0.7121661721068249,0.3987256318608501
635,dầy,0.7121661721068249,0.3987256318608501
350,check,0.7121661721068249,0.3987256318608501
504,có_giá,0.7121661721068249,0.3987256318608501
2317,đái,0.7121661721068249,0.3987256318608501
1139,lựa_chọn,0.7121661721068249,0.3987256318608501
458,coi,0.7121661721068249,0.3987256318608501
885,hồi,0.7121661721068249,0.3987256318608501
340,cao_cấp,0.7121661721068249,0.3987256318608501
903,hủy,0.7121661721068249,0.3987256318608501
878,hề,0.7121661721068249,0.3987256318608501
1721,sơ_sài,0.7121661721068249,0.3987256318608501
1239,mắc,0.7121661721068249,0.3987256318608501
1512,oki,0.7121661721068249,0.3987256318608501
1415,nhận_xét,0.7121661721068249,0.3987256318608501
543,cảm_ơn,0.7098134802882579,0.39950573886981355
251,bình_thường,0.6961795252225517,0.4040704145796564
2282,ít,0.6961795252225517,0.4040704145796564
1399,như_vậy,0.6961795252225517,0.4040704145796564
503,có,0.6947264652580031,0.40456137231730194
2188,với,0.6942638424142952,0.4047178652873983
1067,làm,0.6670505125438364,0.4140818264158268
1047,lo,0.6649312112220123,0.41482441929486813
312,bỏ,0.6649312112220123,0.41482441929486813
1200,mây,0.6649312112220123,0.41482441929486813
889,hỗ_trợ,0.6649312112220123,0.41482441929486813
2445,ưu_đãi,0.6649312112220123,0.41482441929486813
2339,đóng,0.663683234421365,0.4152626266737266
497,cân,0.663683234421365,0.4152626266737266
1077,lâu_dài,0.663683234421365,0.4152626266737266
304,bỉm,0.6480230507891467,0.4208203784323663
942,khá,0.6370495972869858,0.4247812043979857
2220,xl,0.6249258160237384,0.4292226899389193
616,dù,0.6249258160237384,0.4292226899389193
2387,đặt,0.6109892028027829,0.43441560075121954
1023,kỹ,0.5985111448485266,0.4391466562611924
2023,tè,0.5985111448485266,0.4391466562611924
989,km,0.5934718100890208,0.4410797228565986
759,gối,0.5934718100890208,0.4410797228565986
2456,ấy,0.5934718100890208,0.4410797228565986
747,gấp,0.5934718100890208,0.4410797228565986
780,hiện,0.5934718100890208,0.4410797228565986
1939,trang,0.5934718100890208,0.4410797228565986
724,giỏ,0.5934718100890208,0.4410797228565986
250,bình_luận,0.5934718100890208,0.4410797228565986
1993,trời,0.5934718100890208,0.4410797228565986
1194,màu_sắc,0.5934718100890208,0.4410797228565986
723,giặt,0.5934718100890208,0.4410797228565986
1542,phàn_nàn,0.5934718100890208,0.4410797228565986
336,cam_kết,0.5934718100890208,0.4410797228565986
890,hộ,0.5934718100890208,0.4410797228565986
2357,đơn_vị,0.5934718100890208,0.4410797228565986
655,dồn,0.5934718100890208,0.4410797228565986
1588,quay,0.5934718100890208,0.4410797228565986
1045,liên_tục,0.5934718100890208,0.4410797228565986
1815,thành_công,0.5934718100890208,0.4410797228565986
848,hôm_qua,0.5934718100890208,0.4410797228565986
522,cơ,0.5934718100890208,0.4410797228565986
921,khiến,0.5934718100890208,0.4410797228565986
1272,một_chút,0.5934718100890208,0.4410797228565986
2363,đại,0.5934718100890208,0.4410797228565986
2072,tắm,0.5934718100890208,0.4410797228565986
1122,lịch_sự,0.5934718100890208,0.4410797228565986
955,khô_ráo,0.5934718100890208,0.4410797228565986
2151,vì_vậy,0.5934718100890208,0.4410797228565986
1025,kỹ_lưỡng,0.5934718100890208,0.4410797228565986
928,khoảng,0.5934718100890208,0.4410797228565986
1854,thấp,0.5934718100890208,0.4410797228565986
414,chậu,0.5934718100890208,0.4410797228565986
1248,mặt_hàng,0.5934718100890208,0.4410797228565986
1353,nhanh,0.5860423637855947,0.4439536056744753
1463,nào,0.5839982415650077,0.4447493914290831
735,goon,0.572735436514134,0.4491739697006474
729,giữ,0.5652244663539775,0.45216285129911316
2261,xệ,0.5374082461346243,0.463508822443674
1569,phẩm,0.5323601102161936,0.4656163068080088
1857,thấy,0.5309279447813195,0.4662169933375361
703,giá_cả,0.5242483623537318,0.4690350563007135
1413,nhận,0.5227606698655206,0.4696664287343778
1290,nay,0.5033080558303106,0.4780501863185971
180,ban_ngày,0.5033080558303106,0.4780501863185971
489,các,0.5020778511841446,0.4785885524832185
1066,là,0.500004428894104,0.47949817617592594
1365,nhiệt_tình,0.49856930902924934,0.4801294307852533
2280,êm,0.49856930902924934,0.4801294307852533
1780,thay,0.4918793273986156,0.483090175156656
1438,những,0.4918793273986156,0.483090175156656
667,em,0.4918793273986156,0.483090175156656
1898,tin_dùng,0.4848705901747447,0.48622438306517435
1358,nhau,0.4848705901747447,0.48622438306517435
1490,nặng,0.4848705901747447,0.48622438306517435
832,hè,0.4747774480712167,0.49079749031712594
375,cháu,0.4747774480712167,0.49079749031712594
1723,sạch,0.4747774480712167,0.49079749031712594
476,cuối_cùng,0.4747774480712167,0.49079749031712594
1507,nửa,0.4747774480712167,0.49079749031712594
1154,meries,0.4747774480712167,0.49079749031712594
163,ai_ngờ,0.4747774480712167,0.49079749031712594
2139,vui_lòng,0.4747774480712167,0.49079749031712594
1403,nhạc,0.4747774480712167,0.49079749031712594
1297,ng,0.4747774480712167,0.49079749031712594
819,hàng_hoá,0.4747774480712167,0.49079749031712594
1161,miêu_tả,0.4747774480712167,0.49079749031712594
266,băng_dính,0.4747774480712167,0.49079749031712594
1720,sơ_sinh,0.4747774480712167,0.49079749031712594
2152,vòng,0.4747774480712167,0.49079749031712594
401,chả,0.4747774480712167,0.49079749031712594
286,bập_bênh,0.4747774480712167,0.49079749031712594
400,chạy,0.4747774480712167,0.49079749031712594
2305,điều,0.4747774480712167,0.49079749031712594
601,dàn,0.4747774480712167,0.49079749031712594
1039,like,0.4747774480712167,0.49079749031712594
298,bề_ngoài,0.4747774480712167,0.49079749031712594
694,gia_đình,0.4747774480712167,0.49079749031712594
1133,lỡ,0.4747774480712167,0.49079749031712594
685,ghi_chú,0.4747774480712167,0.49079749031712594
2410,đối_với,0.4747774480712167,0.49079749031712594
355,chiếc,0.4747774480712167,0.49079749031712594
689,ghế,0.4747774480712167,0.49079749031712594
14,11kg,0.4747774480712167,0.49079749031712594
1804,thu,0.4747774480712167,0.49079749031712594
831,hãy,0.4747774480712167,0.49079749031712594
1532,pham,0.4747774480712167,0.49079749031712594
2076,tết,0.4747774480712167,0.49079749031712594
263,bù,0.4747774480712167,0.49079749031712594
1744,số_lượng,0.4747774480712167,0.49079749031712594
320,bột,0.4747774480712167,0.49079749031712594
1740,sẻ,0.4747774480712167,0.49079749031712594
894,hời,0.4747774480712167,0.49079749031712594
999,kêu,0.4747774480712167,0.49079749031712594
1325,ngày_càng,0.4747774480712167,0.49079749031712594
242,bé_nhỏ,0.4747774480712167,0.49079749031712594
908,jumbo,0.4747774480712167,0.49079749031712594
730,giữa,0.4747774480712167,0.49079749031712594
1489,nằm,0.4747774480712167,0.49079749031712594
388,chú_ý,0.4747774480712167,0.49079749031712594
732,goo,0.4747774480712167,0.49079749031712594
1989,trễ,0.4747774480712167,0.49079749031712594
453,co_dãn,0.4747774480712167,0.49079749031712594
1421,nhắn,0.4747774480712167,0.49079749031712594
314,bổ,0.4747774480712167,0.49079749031712594
1171,mom,0.4747774480712167,0.49079749031712594
2127,viết,0.4747774480712167,0.49079749031712594
380,chê,0.4747774480712167,0.49079749031712594
2254,xả,0.4747774480712167,0.49079749031712594
2132,việt_nam,0.4747774480712167,0.49079749031712594
1766,tay,0.4747774480712167,0.49079749031712594
2435,đừng,0.4747774480712167,0.49079749031712594
1692,slim,0.4747774480712167,0.49079749031712594
2190,vỡ,0.4747774480712167,0.49079749031712594
1983,trắng,0.4747774480712167,0.49079749031712594
761,gỗ,0.4747774480712167,0.49079749031712594
2266,y_như,0.4747774480712167,0.49079749031712594
1088,lông,0.4747774480712167,0.49079749031712594
315,bổ_sung,0.4747774480712167,0.49079749031712594
2087,tốn,0.4747774480712167,0.49079749031712594
1143,mai,0.4747774480712167,0.49079749031712594
1440,ni,0.4747774480712167,0.49079749031712594
2309,điện_thoại,0.46482195845697316,0.49537900479108476
403,chảy,0.46482195845697316,0.49537900479108476
1894,tikinow,0.46482195845697316,0.49537900479108476
1963,trông,0.46482195845697316,0.49537900479108476
906,in,0.46482195845697316,0.49537900479108476
328,bữa,0.46482195845697316,0.49537900479108476
738,gái,0.46482195845697316,0.49537900479108476
1213,món,0.46482195845697316,0.49537900479108476
7,100,0.46482195845697316,0.49537900479108476
774,hic,0.46482195845697316,0.49537900479108476
440,chụp,0.46482195845697316,0.49537900479108476
1925,tks,0.46482195845697316,0.49537900479108476
2365,đại_lý,0.46482195845697316,0.49537900479108476
1596,quá_trình,0.46482195845697316,0.49537900479108476
2458,ẩm_ướt,0.46482195845697316,0.49537900479108476
333,bực_mình,0.46482195845697316,0.49537900479108476
1921,tiện,0.46482195845697316,0.49537900479108476
1322,nguyên_vẹn,0.46482195845697316,0.49537900479108476
1829,thích_hợp,0.46482195845697316,0.49537900479108476
1349,nh,0.46482195845697316,0.49537900479108476
1486,nước_tiểu,0.46482195845697316,0.49537900479108476
2409,đối_tác,0.46482195845697316,0.49537900479108476
705,giá_trị,0.46482195845697316,0.49537900479108476
222,buổi,0.46482195845697316,0.49537900479108476
563,cỡ,0.46482195845697316,0.49537900479108476
1968,trưa,0.46411968348170135,0.49570490116370425
2218,xinh,0.46411968348170135,0.49570490116370425
2166,vạch,0.46411968348170135,0.49570490116370425
2084,tối,0.46411968348170135,0.49570490116370425
1749,sợ,0.46411968348170135,0.49570490116370425
1826,thì,0.4632070660237398,0.4961289484539271
1562,phải,0.4590937190900102,0.4980478295672892
1605,quần,0.4590937190900102,0.4980478295672892
521,cũng,0.4344286024462609,0.5098238631180654
1615,ra,0.41963093471810153,0.5171212581167721
1593,quà,0.4155676447961324,0.5191570303422278
1431,nhỏ,0.41450162668478074,0.5196934552953119
1083,lên,0.4080633860863828,0.5229540942528724
920,khi,0.4051248763600388,0.5244543551564209
2178,vẻ,0.40063274567987434,0.5267626614931075
664,dự_kiến,0.3988554472233997,0.5276809442441615
1726,sản_phẩm,0.3815328579503018,0.536784016327055
850,hút,0.3648943854443224,0.5458005043780946
1683,shoppe,0.35608308605341243,0.550689677873567
987,kiểu_dáng,0.35608308605341243,0.550689677873567
2026,tìm,0.35608308605341243,0.550689677873567
1003,kích_cỡ,0.35608308605341243,0.550689677873567
2173,vận,0.35608308605341243,0.550689677873567
500,cây,0.35608308605341243,0.550689677873567
1575,phụ_phí,0.35608308605341243,0.550689677873567
1544,phát_hiện,0.35608308605341243,0.550689677873567
452,co,0.35608308605341243,0.550689677873567
1992,trộm_vía,0.35608308605341243,0.550689677873567
322,bớt,0.35608308605341243,0.550689677873567
2083,tốc_độ,0.35608308605341243,0.550689677873567
2414,đồng_hành,0.35608308605341243,0.550689677873567
1012,kẻ,0.35608308605341243,0.550689677873567
472,cua,0.35608308605341243,0.550689677873567
1137,lừa_đảo,0.35608308605341243,0.550689677873567
1187,muộn,0.35608308605341243,0.550689677873567
243,béo,0.35608308605341243,0.550689677873567
1061,lun,0.35608308605341243,0.550689677873567
484,cài,0.35608308605341243,0.550689677873567
1016,kết_quả,0.35608308605341243,0.550689677873567
475,cuối,0.35608308605341243,0.550689677873567
1033,lan,0.35608308605341243,0.550689677873567
485,càng,0.35608308605341243,0.550689677873567
1813,thuận_tiện,0.35608308605341243,0.550689677873567
62,299k,0.35608308605341243,0.550689677873567
1215,mô,0.35608308605341243,0.550689677873567
1036,lazada,0.35608308605341243,0.550689677873567
1217,môi_trường,0.35608308605341243,0.550689677873567
2001,trực_tiếp,0.35608308605341243,0.550689677873567
1534,phao,0.35608308605341243,0.550689677873567
478,cuộc,0.35608308605341243,0.550689677873567
1028,l120,0.35608308605341243,0.550689677873567
1567,phầm,0.35608308605341243,0.550689677873567
1682,shopee,0.35608308605341243,0.550689677873567
1046,liền,0.35608308605341243,0.550689677873567
241,bé_con,0.35608308605341243,0.550689677873567
1518,online,0.35608308605341243,0.550689677873567
1538,phom,0.35608308605341243,0.550689677873567
418,chặt,0.35608308605341243,0.550689677873567
2436,đựng,0.35608308605341243,0.550689677873567
1020,kỳ,0.35608308605341243,0.550689677873567
1994,trở,0.35608308605341243,0.550689677873567
1199,máy,0.35608308605341243,0.550689677873567
1054,long,0.35608308605341243,0.550689677873567
2400,để_ý,0.35608308605341243,0.550689677873567
1197,mái,0.35608308605341243,0.550689677873567
1499,nồng,0.35608308605341243,0.550689677873567
417,chẳng,0.35608308605341243,0.550689677873567
926,khoá,0.35608308605341243,0.550689677873567
1713,sát,0.35608308605341243,0.550689677873567
2465,ống,0.35608308605341243,0.550689677873567
34,18,0.35608308605341243,0.550689677873567
187,bao_nhiêu,0.35608308605341243,0.550689677873567
1434,nhồi,0.35608308605341243,0.550689677873567
753,gặp,0.35608308605341243,0.550689677873567
801,hoạt_động,0.35608308605341243,0.550689677873567
1432,nhỏ_bé,0.35608308605341243,0.550689677873567
30,16,0.35608308605341243,0.550689677873567
1452,nous,0.35608308605341243,0.550689677873567
1905,tiêu_hóa,0.35608308605341243,0.550689677873567
26,15,0.35608308605341243,0.550689677873567
809,huhu,0.35608308605341243,0.550689677873567
1913,tiết,0.35608308605341243,0.550689677873567
35,19,0.35608308605341243,0.550689677873567
740,gãy,0.35608308605341243,0.550689677873567
530,cạnh,0.35608308605341243,0.550689677873567
561,cộm,0.35608308605341243,0.550689677873567
1938,trai,0.35608308605341243,0.550689677873567
793,hoài,0.35608308605341243,0.550689677873567
714,giải_thích,0.35608308605341243,0.550689677873567
1751,sức,0.35608308605341243,0.550689677873567
1946,triệu,0.35608308605341243,0.550689677873567
1864,thắc_mắc,0.35608308605341243,0.550689677873567
104,54,0.35608308605341243,0.550689677873567
767,hang,0.35608308605341243,0.550689677873567
2321,đánh,0.35608308605341243,0.550689677873567
1945,treo,0.35608308605341243,0.550689677873567
193,bich,0.35608308605341243,0.550689677873567
24,14,0.35608308605341243,0.550689677873567
637,dậy,0.35608308605341243,0.550689677873567
541,cảm_quan,0.35608308605341243,0.550689677873567
634,dầu,0.35608308605341243,0.550689677873567
1922,tiện_dụng,0.35608308605341243,0.550689677873567
631,dải_băng_dính,0.35608308605341243,0.550689677873567
709,gió,0.35608308605341243,0.550689677873567
331,bực,0.35608308605341243,0.550689677873567
706,giám,0.35608308605341243,0.550689677873567
1426,nhẹ_nhàng,0.35608308605341243,0.550689677873567
611,dã_man,0.35608308605341243,0.550689677873567
612,dê,0.35608308605341243,0.550689677873567
2219,xinh_xắn,0.35608308605341243,0.550689677873567
2306,điều_kiện,0.35608308605341243,0.550689677873567
2304,đi_đôi,0.35608308605341243,0.550689677873567
138,800k,0.35608308605341243,0.550689677873567
2341,đóng_hộp,0.35608308605341243,0.550689677873567
366,chuyên,0.35608308605341243,0.550689677873567
671,extra,0.35608308605341243,0.550689677873567
1650,rọc,0.35608308605341243,0.550689677873567
1439,nhựa,0.35608308605341243,0.550689677873567
882,học,0.35608308605341243,0.550689677873567
1585,quan_tâm,0.35608308605341243,0.550689677873567
1581,premium,0.35608308605341243,0.550689677873567
1872,thịt,0.35608308605341243,0.550689677873567
1781,thay_vì,0.35608308605341243,0.550689677873567
1840,thông_thường,0.35608308605341243,0.550689677873567
1904,tiêu_hoá,0.35608308605341243,0.550689677873567
2345,đông,0.35608308605341243,0.550689677873567
1333,ngược,0.35608308605341243,0.550689677873567
676,friend,0.35608308605341243,0.550689677873567
17,12h,0.35608308605341243,0.550689677873567
1972,trước_kia,0.35608308605341243,0.550689677873567
1589,quen,0.35608308605341243,0.550689677873567
585,deal,0.35608308605341243,0.550689677873567
527,cơn,0.35608308605341243,0.550689677873567
2294,đa_số,0.35608308605341243,0.550689677873567
2213,xen,0.35608308605341243,0.550689677873567
2212,xem_xét_lại,0.35608308605341243,0.550689677873567
2208,xe_đạp,0.35608308605341243,0.550689677873567
2299,đem,0.35608308605341243,0.550689677873567
1763,tan,0.35608308605341243,0.550689677873567
2337,đòi_hỏi,0.35608308605341243,0.550689677873567
855,hư,0.35608308605341243,0.550689677873567
663,dự,0.35608308605341243,0.550689677873567
384,chó,0.35608308605341243,0.550689677873567
415,chắc,0.35490674014412893,0.5513485996606294
587,do,0.3288655866549039,0.5663278364775501
326,bụng,0.32070196587537103,0.5711860942823352
1053,lon,0.32070196587537103,0.5711860942823352
310,bọc,0.32070196587537103,0.5711860942823352
533,cả,0.3195229238935092,0.5718944913443157
1576,phục_vụ,0.3124629080118692,0.5761727644884954
292,bằng,0.30979228486646876,0.577807675609179
1216,mô_tả,0.30930781808272284,0.5781052466973833
1595,quá,0.3055370919881302,0.5804318044935177
1009,kĩ,0.2991415854175497,0.5844210706710309
1689,size,0.29199912078250384,0.5889422856807536
1378,nhân_viên,0.28719520061927467,0.5920235434584356
697,giao,0.27023045665216483,0.6031772219339433
897,hợp_lý,0.26008316414180843,0.610063025686515
1663,sale,0.26008316414180843,0.610063025686515
297,bề_mặt,0.2459396636993078,0.6199487084392399
2236,xài,0.2459396636993078,0.6199487084392399
1563,phải_chăng,0.2459396636993078,0.6199487084392399
2154,vón,0.2459396636993078,0.6199487084392399
1691,siêu_thị,0.2459396636993078,0.6199487084392399
701,giá,0.2411180187961249,0.6233997863263843
1155,merri,0.23738872403560835,0.6260985100109464
1370,nhung,0.23738872403560835,0.6260985100109464
1903,tiêu_dùng,0.23738872403560835,0.6260985100109464
1157,mik,0.23738872403560835,0.6260985100109464
381,chênh,0.23738872403560835,0.6260985100109464
1238,mập_mờ,0.23738872403560835,0.6260985100109464
1902,tiêu_chí,0.23738872403560835,0.6260985100109464
1136,lừa,0.23738872403560835,0.6260985100109464
1115,lắp,0.23738872403560835,0.6260985100109464
1510,okay,0.23738872403560835,0.6260985100109464
2428,đời,0.23738872403560835,0.6260985100109464
1880,thủy_tinh,0.23738872403560835,0.6260985100109464
446,chứa,0.23738872403560835,0.6260985100109464
443,chủ_yếu,0.23738872403560835,0.6260985100109464
184,bao_bọc,0.23738872403560835,0.6260985100109464
442,chủ_nhật,0.23738872403560835,0.6260985100109464
1404,nhạt,0.23738872403560835,0.6260985100109464
374,chát,0.23738872403560835,0.6260985100109464
2047,tăng_trưởng,0.23738872403560835,0.6260985100109464
439,chục,0.23738872403560835,0.6260985100109464
1400,như_ý,0.23738872403560835,0.6260985100109464
1134,lợi,0.23738872403560835,0.6260985100109464
1889,ti,0.23738872403560835,0.6260985100109464
1498,nệm,0.23738872403560835,0.6260985100109464
2044,tý,0.23738872403560835,0.6260985100109464
1392,nhúng,0.23738872403560835,0.6260985100109464
1140,m_toàn,0.23738872403560835,0.6260985100109464
1141,ma,0.23738872403560835,0.6260985100109464
352,chi_phí,0.23738872403560835,0.6260985100109464
377,chân_thành,0.23738872403560835,0.6260985100109464
190,be,0.23738872403560835,0.6260985100109464
379,chén,0.23738872403560835,0.6260985100109464
1144,man,0.23738872403560835,0.6260985100109464
1874,thố,0.23738872403560835,0.6260985100109464
2042,túi_xách,0.23738872403560835,0.6260985100109464
1901,tiêu_chuẩn,0.23738872403560835,0.6260985100109464
74,345k,0.23738872403560835,0.6260985100109464
1376,nhân,0.23738872403560835,0.6260985100109464
1698,soạn,0.23738872403560835,0.6260985100109464
1930,to_đùng,0.23738872403560835,0.6260985100109464
1495,nẻo,0.23738872403560835,0.6260985100109464
1956,tránh,0.23738872403560835,0.6260985100109464
1852,thảm,0.23738872403560835,0.6260985100109464
1457,ntn,0.23738872403560835,0.6260985100109464
1456,nt,0.23738872403560835,0.6260985100109464
177,ba,0.23738872403560835,0.6260985100109464
1959,trình,0.23738872403560835,0.6260985100109464
88,3h,0.23738872403560835,0.6260985100109464
421,chế_độ,0.23738872403560835,0.6260985100109464
1160,mini,0.23738872403560835,0.6260985100109464
1209,mê,0.23738872403560835,0.6260985100109464
1289,navy,0.23738872403560835,0.6260985100109464
1292,nc,0.23738872403560835,0.6260985100109464
1294,nen,0.23738872403560835,0.6260985100109464
2011,tuột,0.23738872403560835,0.6260985100109464
1859,thẩm_mỹ,0.23738872403560835,0.6260985100109464
237,bãi,0.23738872403560835,0.6260985100109464
1999,trừ_hao,0.23738872403560835,0.6260985100109464
1847,thương_hiệu,0.23738872403560835,0.6260985100109464
5,09,0.23738872403560835,0.6260985100109464
2454,ấn,0.23738872403560835,0.6260985100109464
1225,mưa,0.23738872403560835,0.6260985100109464
1228,mạng,0.23738872403560835,0.6260985100109464
1264,mỏng_manh,0.23738872403560835,0.6260985100109464
1465,nát,0.23738872403560835,0.6260985100109464
1976,trạng_thái,0.23738872403560835,0.6260985100109464
1258,mịn_màng,0.23738872403560835,0.6260985100109464
1467,nãn,0.23738872403560835,0.6260985100109464
1981,trầy_xước,0.23738872403560835,0.6260985100109464
4,08,0.23738872403560835,0.6260985100109464
1249,mặt_trời,0.23738872403560835,0.6260985100109464
2451,ảo,0.23738872403560835,0.6260985100109464
2447,ạh,0.23738872403560835,0.6260985100109464
2013,tàm_tạm,0.23738872403560835,0.6260985100109464
208,boby,0.23738872403560835,0.6260985100109464
1860,thậm_chí,0.23738872403560835,0.6260985100109464
1932,tot,0.23738872403560835,0.6260985100109464
2438,ơn,0.23738872403560835,0.6260985100109464
1360,nhiu,0.23738872403560835,0.6260985100109464
386,chú,0.23738872403560835,0.6260985100109464
1348,ngựa,0.23738872403560835,0.6260985100109464
2439,ưa,0.23738872403560835,0.6260985100109464
1169,mn,0.23738872403560835,0.6260985100109464
1170,mo,0.23738872403560835,0.6260985100109464
1342,ngộ_nghĩnh,0.23738872403560835,0.6260985100109464
200,bit,0.23738872403560835,0.6260985100109464
1240,mắt,0.23738872403560835,0.6260985100109464
1931,top,0.23738872403560835,0.6260985100109464
1332,người_ta,0.23738872403560835,0.6260985100109464
1711,sách,0.23738872403560835,0.6260985100109464
1181,ms,0.23738872403560835,0.6260985100109464
1329,ngăn,0.23738872403560835,0.6260985100109464
1304,nghiệm,0.23738872403560835,0.6260985100109464
1328,ngôi,0.23738872403560835,0.6260985100109464
1184,mua_sắm,0.23738872403560835,0.6260985100109464
1695,soft,0.23738872403560835,0.6260985100109464
392,chút_xíu,0.23738872403560835,0.6260985100109464
205,bn,0.23738872403560835,0.6260985100109464
206,bo,0.23738872403560835,0.6260985100109464
1861,thận,0.23738872403560835,0.6260985100109464
1192,màng,0.23738872403560835,0.6260985100109464
2443,ưu_tiên,0.23738872403560835,0.6260985100109464
1309,nghịch,0.23738872403560835,0.6260985100109464
1307,nghỉ,0.23738872403560835,0.6260985100109464
393,chút_ít,0.23738872403560835,0.6260985100109464
1483,năng,0.23738872403560835,0.6260985100109464
1196,màu_sắc_đẹp,0.23738872403560835,0.6260985100109464
