,text,_score,_pvalue
1416,nhập,0.4668309685092114,0.4944486951646836
896,hợp_lí,0.4668309685092114,0.4944486951646836
2059,tại_sao,0.4668309685092114,0.4944486951646836
2272,yêu_cầu,0.4668309685092114,0.4944486951646836
462,con,0.4663294657921414,0.49468065009630247
1828,thích,0.46197970393082155,0.4967002064832008
1330,người,0.461091693258794,0.4971142104168199
1063,luôn,0.439205021630809,0.5075064073150959
2222,xong,0.43900440638523663,0.507603377802057
575,cực_kỳ,0.43900440638523663,0.507603377802057
794,hoàn,0.4303144063819804,0.5118347141513454
1706,suốt,0.4303144063819804,0.5118347141513454
605,dám,0.4303144063819804,0.5118347141513454
546,cầm,0.4303144063819804,0.5118347141513454
2136,voucher,0.4303144063819804,0.5118347141513454
2262,xịn,0.4303144063819804,0.5118347141513454
1679,shiper,0.4303144063819804,0.5118347141513454
1298,ngang,0.4303144063819804,0.5118347141513454
280,bất_ngờ,0.4303144063819804,0.5118347141513454
1954,trào,0.4303144063819804,0.5118347141513454
1387,nhìu,0.4303144063819804,0.5118347141513454
1725,sản,0.4303144063819804,0.5118347141513454
436,chờ,0.4303144063819804,0.5118347141513454
1865,thẻ,0.4303144063819804,0.5118347141513454
775,hihi,0.4303144063819804,0.5118347141513454
1484,nơi,0.4303144063819804,0.5118347141513454
2156,vô_cùng,0.4303144063819804,0.5118347141513454
1071,làm_việc,0.4303144063819804,0.5118347141513454
1364,nhiệt,0.4303144063819804,0.5118347141513454
1665,san,0.4303144063819804,0.5118347141513454
1719,sơ,0.4303144063819804,0.5118347141513454
528,cưng,0.4303144063819804,0.5118347141513454
477,cuốn,0.4303144063819804,0.5118347141513454
2,02,0.4303144063819804,0.5118347141513454
2175,vận_động,0.4303144063819804,0.5118347141513454
2126,viên,0.4303144063819804,0.5118347141513454
733,good,0.4303144063819804,0.5118347141513454
1565,phản_hồi,0.4303144063819804,0.5118347141513454
405,chấp_nhận,0.4303144063819804,0.5118347141513454
1480,nóng,0.4303144063819804,0.5118347141513454
1653,rộng_rãi,0.4303144063819804,0.5118347141513454
2231,xuống,0.4303144063819804,0.5118347141513454
1083,lên,0.4263668635661857,0.5137770791440859
1677,ship,0.4263668635661857,0.5137770791440859
1193,màu,0.4169748818781993,0.5184503920436334
935,khuyến_mãi,0.39549511328858517,0.5294249871371759
1881,thứ,0.373977855997308,0.5408439398369305
2215,xin,0.3688409197559831,0.5436367449914068
1442,nilon,0.3688409197559831,0.5436367449914068
1042,liên_hệ,0.3688409197559831,0.5436367449914068
220,buồn,0.3688409197559831,0.5436367449914068
903,hủy,0.3688409197559831,0.5436367449914068
2181,vệ_sinh,0.3688409197559831,0.5436367449914068
2324,đáy,0.3688409197559831,0.5436367449914068
1979,trải,0.3688409197559831,0.5436367449914068
647,dị_ứng,0.3688409197559831,0.5436367449914068
228,bám,0.3688409197559831,0.5436367449914068
236,bây_giờ,0.3688409197559831,0.5436367449914068
2195,vừa_phải,0.3688409197559831,0.5436367449914068
652,dịp,0.3688409197559831,0.5436367449914068
1818,thái_độ,0.3688409197559831,0.5436367449914068
218,bt,0.3688409197559831,0.5436367449914068
1887,thực_sự,0.3688409197559831,0.5436367449914068
2317,đái,0.3688409197559831,0.5436367449914068
1570,phẩm_chất_lượng,0.3688409197559831,0.5436367449914068
1239,mắc,0.3688409197559831,0.5436367449914068
948,khít,0.3688409197559831,0.5436367449914068
1721,sơ_sài,0.3688409197559831,0.5436367449914068
2017,tách,0.3688409197559831,0.5436367449914068
977,kinh_khủng,0.3688409197559831,0.5436367449914068
2135,vote,0.3688409197559831,0.5436367449914068
959,không_thể,0.3688409197559831,0.5436367449914068
1724,sạch_sẽ,0.3688409197559831,0.5436367449914068
1820,tháo,0.3688409197559831,0.5436367449914068
2038,tùm_lum,0.3688409197559831,0.5436367449914068
340,cao_cấp,0.3688409197559831,0.5436367449914068
276,bảo_quản,0.3688409197559831,0.5436367449914068
1756,sự,0.3688409197559831,0.5436367449914068
473,cung,0.3688409197559831,0.5436367449914068
2411,đồ,0.3688409197559831,0.5436367449914068
748,gấu,0.3688409197559831,0.5436367449914068
154,9kg,0.3688409197559831,0.5436367449914068
2098,tội,0.3688409197559831,0.5436367449914068
1512,oki,0.3688409197559831,0.5436367449914068
160,ah,0.3688409197559831,0.5436367449914068
1660,sai,0.3688409197559831,0.5436367449914068
1762,ta,0.3688409197559831,0.5436367449914068
21,13,0.3688409197559831,0.5436367449914068
2210,xem_lại,0.3688409197559831,0.5436367449914068
1948,trung,0.3688409197559831,0.5436367449914068
1097,lưu,0.3688409197559831,0.5436367449914068
2374,đấy,0.3688409197559831,0.5436367449914068
2063,tạp_hóa,0.3688409197559831,0.5436367449914068
1415,nhận_xét,0.3688409197559831,0.5436367449914068
1952,trà,0.3688409197559831,0.5436367449914068
1086,lót,0.3688409197559831,0.5436367449914068
365,chung,0.3688409197559831,0.5436367449914068
1694,so_sánh,0.3688409197559831,0.5436367449914068
2342,đóng_thùng,0.3688409197559831,0.5436367449914068
878,hề,0.3688409197559831,0.5436367449914068
1190,mà_lại,0.3688409197559831,0.5436367449914068
635,dầy,0.3688409197559831,0.5436367449914068
2405,định,0.3688409197559831,0.5436367449914068
1690,siêu,0.363998126819581,0.5462941192931146
1643,rất,0.3631193234974512,0.5467789261992873
606,dán,0.36062343952056336,0.5481601968915064
1958,trên,0.34986804100544827,0.5541878383559741
2302,đi,0.3444177374346703,0.5572902523793969
1475,nói_chung,0.3322125941660906,0.5643591278869806
1884,thử,0.3322125941660906,0.5643591278869806
267,băng_keo,0.3246527989224856,0.5688248086715949
560,cồng_kềnh,0.3246527989224856,0.5688248086715949
178,balo,0.3246527989224856,0.5688248086715949
2204,xanh,0.3246527989224856,0.5688248086715949
1746,sớm,0.3246527989224856,0.5688248086715949
1429,nhỉ,0.3246527989224856,0.5688248086715949
1985,trẻ,0.3246527989224856,0.5688248086715949
1508,nữa,0.3129507214963279,0.5758751241340564
2080,tỉnh,0.3073674331299859,0.579300144334624
403,chảy,0.3073674331299859,0.579300144334624
168,an_toàn,0.3073674331299859,0.579300144334624
2357,đơn_vị,0.3073674331299859,0.579300144334624
774,hic,0.3073674331299859,0.579300144334624
1854,thấp,0.3073674331299859,0.579300144334624
2456,ấy,0.3073674331299859,0.579300144334624
1122,lịch_sự,0.3073674331299859,0.579300144334624
759,gối,0.3073674331299859,0.579300144334624
1349,nh,0.3073674331299859,0.579300144334624
1486,nước_tiểu,0.3073674331299859,0.579300144334624
1925,tks,0.3073674331299859,0.579300144334624
2363,đại,0.3073674331299859,0.579300144334624
747,gấp,0.3073674331299859,0.579300144334624
738,gái,0.3073674331299859,0.579300144334624
2365,đại_lý,0.3073674331299859,0.579300144334624
724,giỏ,0.3073674331299859,0.579300144334624
1322,nguyên_vẹn,0.3073674331299859,0.579300144334624
723,giặt,0.3073674331299859,0.579300144334624
1921,tiện,0.3073674331299859,0.579300144334624
1213,món,0.3073674331299859,0.579300144334624
1596,quá_trình,0.3073674331299859,0.579300144334624
955,khô_ráo,0.3073674331299859,0.579300144334624
1588,quay,0.3073674331299859,0.579300144334624
2309,điện_thoại,0.3073674331299859,0.579300144334624
1730,sản_phẩm_giá,0.3073674331299859,0.579300144334624
989,km,0.3073674331299859,0.579300144334624
250,bình_luận,0.3073674331299859,0.579300144334624
1993,trời,0.3073674331299859,0.579300144334624
921,khiến,0.3073674331299859,0.579300144334624
1542,phàn_nàn,0.3073674331299859,0.579300144334624
1987,trẻ_em,0.3073674331299859,0.579300144334624
333,bực_mình,0.3073674331299859,0.579300144334624
906,in,0.3073674331299859,0.579300144334624
336,cam_kết,0.3073674331299859,0.579300144334624
222,buổi,0.3073674331299859,0.579300144334624
1045,liên_tục,0.3073674331299859,0.579300144334624
1194,màu_sắc,0.3073674331299859,0.579300144334624
1963,trông,0.3073674331299859,0.579300144334624
848,hôm_qua,0.3073674331299859,0.579300144334624
367,chuyên_nghiệp,0.3073674331299859,0.579300144334624
2458,ẩm_ướt,0.3073674331299859,0.579300144334624
563,cỡ,0.3073674331299859,0.579300144334624
2189,vời,0.3073674331299859,0.579300144334624
655,dồn,0.3073674331299859,0.579300144334624
536,cải_thiện,0.3073674331299859,0.579300144334624
2409,đối_tác,0.3073674331299859,0.579300144334624
1815,thành_công,0.3073674331299859,0.579300144334624
522,cơ,0.3073674331299859,0.579300144334624
1829,thích_hợp,0.3073674331299859,0.579300144334624
2151,vì_vậy,0.3073674331299859,0.579300144334624
705,giá_trị,0.3073674331299859,0.579300144334624
1785,theo,0.29180652025175435,0.5890651886894989
995,kém,0.29180652025175435,0.5890651886894989
1819,tháng,0.29180652025175435,0.5890651886894989
895,hợp,0.29180652025175435,0.5890651886894989
399,chương_trình,0.2842445757107905,0.5939325715163112
2318,đáng,0.2842445757107905,0.5939325715163112
573,cực,0.25831330307600253,0.61128131321277
1875,thời_gian,0.25831330307600253,0.61128131321277
645,dễ_thương,0.25831330307600253,0.61128131321277
415,chắc,0.25290526153110837,0.6150367820902338
954,khô,0.25290526153110837,0.6150367820902338
1947,trong,0.2502864781592405,0.6168734315939663
685,ghi_chú,0.24589394650398874,0.6199812317977084
286,bập_bênh,0.24589394650398874,0.6199812317977084
1299,ngang_ngửa,0.24589394650398874,0.6199812317977084
2190,vỡ,0.24589394650398874,0.6199812317977084
2254,xả,0.24589394650398874,0.6199812317977084
388,chú_ý,0.24589394650398874,0.6199812317977084
14,11kg,0.24589394650398874,0.6199812317977084
320,bột,0.24589394650398874,0.6199812317977084
293,bẹn,0.24589394650398874,0.6199812317977084
2028,tình_trạng,0.24589394650398874,0.6199812317977084
832,hè,0.24589394650398874,0.6199812317977084
831,hãy,0.24589394650398874,0.6199812317977084
2132,việt_nam,0.24589394650398874,0.6199812317977084
849,hông,0.24589394650398874,0.6199812317977084
1030,l54,0.24589394650398874,0.6199812317977084
1403,nhạc,0.24589394650398874,0.6199812317977084
1039,like,0.24589394650398874,0.6199812317977084
315,bổ_sung,0.24589394650398874,0.6199812317977084
819,hàng_hoá,0.24589394650398874,0.6199812317977084
2076,tết,0.24589394650398874,0.6199812317977084
219,bung,0.24589394650398874,0.6199812317977084
401,chả,0.24589394650398874,0.6199812317977084
1440,ni,0.24589394650398874,0.6199812317977084
314,bổ,0.24589394650398874,0.6199812317977084
1621,riêng,0.24589394650398874,0.6199812317977084
298,bề_ngoài,0.24589394650398874,0.6199812317977084
931,khui,0.24589394650398874,0.6199812317977084
2184,vọng,0.24589394650398874,0.6199812317977084
380,chê,0.24589394650398874,0.6199812317977084
1532,pham,0.24589394650398874,0.6199812317977084
1723,sạch,0.24589394650398874,0.6199812317977084
1592,quyết_định,0.24589394650398874,0.6199812317977084
908,jumbo,0.24589394650398874,0.6199812317977084
2139,vui_lòng,0.24589394650398874,0.6199812317977084
2305,điều,0.24589394650398874,0.6199812317977084
1231,mất_công,0.24589394650398874,0.6199812317977084
894,hời,0.24589394650398874,0.6199812317977084
266,băng_dính,0.24589394650398874,0.6199812317977084
1879,thủng,0.24589394650398874,0.6199812317977084
1740,sẻ,0.24589394650398874,0.6199812317977084
1886,thực_hiện,0.24589394650398874,0.6199812317977084
263,bù,0.24589394650398874,0.6199812317977084
355,chiếc,0.24589394650398874,0.6199812317977084
540,cảm_nhận,0.24589394650398874,0.6199812317977084
689,ghế,0.24589394650398874,0.6199812317977084
550,cẩu_thả,0.24589394650398874,0.6199812317977084
1720,sơ_sinh,0.24589394650398874,0.6199812317977084
694,gia_đình,0.24589394650398874,0.6199812317977084
1325,ngày_càng,0.24589394650398874,0.6199812317977084
674,fre,0.24589394650398874,0.6199812317977084
1715,sét,0.24589394650398874,0.6199812317977084
863,hạn_dùng,0.24589394650398874,0.6199812317977084
375,cháu,0.24589394650398874,0.6199812317977084
242,bé_nhỏ,0.24589394650398874,0.6199812317977084
857,hương,0.24589394650398874,0.6199812317977084
12,11,0.24589394650398874,0.6199812317977084
1989,trễ,0.24589394650398874,0.6199812317977084
2152,vòng,0.24589394650398874,0.6199812317977084
1573,phồng,0.24589394650398874,0.6199812317977084
2435,đừng,0.24589394650398874,0.6199812317977084
108,56,0.24589394650398874,0.6199812317977084
102,50,0.24589394650398874,0.6199812317977084
1127,lỗ,0.24589394650398874,0.6199812317977084
453,co_dãn,0.24589394650398874,0.6199812317977084
1171,mom,0.24589394650398874,0.6199812317977084
1658,rửa,0.24589394650398874,0.6199812317977084
1692,slim,0.24589394650398874,0.6199812317977084
1649,rỉ,0.24589394650398874,0.6199812317977084
1507,nửa,0.24589394650398874,0.6199812317977084
1799,thoáng_khí,0.24589394650398874,0.6199812317977084
1421,nhắn,0.24589394650398874,0.6199812317977084
1766,tay,0.24589394650398874,0.6199812317977084
1088,lông,0.24589394650398874,0.6199812317977084
465,con_trai,0.24589394650398874,0.6199812317977084
1098,lưu_ý,0.24589394650398874,0.6199812317977084
1154,meries,0.24589394650398874,0.6199812317977084
601,dàn,0.24589394650398874,0.6199812317977084
2227,xuyên,0.24589394650398874,0.6199812317977084
1435,nhớ,0.24589394650398874,0.6199812317977084
163,ai_ngờ,0.24589394650398874,0.6199812317977084
1645,rằng,0.24589394650398874,0.6199812317977084
784,hiệu_quả,0.24589394650398874,0.6199812317977084
1165,miễn,0.24589394650398874,0.6199812317977084
2087,tốn,0.24589394650398874,0.6199812317977084
1804,thu,0.24589394650398874,0.6199812317977084
1133,lỡ,0.24589394650398874,0.6199812317977084
1833,thô,0.24589394650398874,0.6199812317977084
1070,làm_sao,0.24589394650398874,0.6199812317977084
730,giữa,0.24589394650398874,0.6199812317977084
2410,đối_với,0.24589394650398874,0.6199812317977084
1631,rãnh,0.24589394650398874,0.6199812317977084
171,anh,0.24589394650398874,0.6199812317977084
2444,ưu_điểm,0.24589394650398874,0.6199812317977084
1143,mai,0.24589394650398874,0.6199812317977084
732,goo,0.24589394650398874,0.6199812317977084
803,hsd,0.24589394650398874,0.6199812317977084
476,cuối_cùng,0.24589394650398874,0.6199812317977084
1850,thưởng,0.24589394650398874,0.6199812317977084
1361,nhiêu,0.24589394650398874,0.6199812317977084
633,dần,0.24589394650398874,0.6199812317977084
1681,shop,0.23171789755732322,0.6302529487169675
1825,thêm,0.22719147731953945,0.6336141707407874
1411,nhầm,0.21950220319261832,0.6394194765710437
889,hỗ_trợ,0.21950220319261832,0.6394194765710437
2256,xấu,0.21950220319261832,0.6394194765710437
1666,sang,0.21950220319261832,0.6394194765710437
412,chật,0.21567601969234004,0.6423545115233898
1600,quảng_cáo,0.21567601969234004,0.6423545115233898
1350,nha,0.21567601969234004,0.6423545115233898
1290,nay,0.21567601969234004,0.6423545115233898
1593,quà,0.1932940728349114,0.6601890145418189
1615,ra,0.18443299744591826,0.6675909491348704
2400,để_ý,0.18442045987799155,0.6676015700925451
265,băng,0.18442045987799155,0.6676015700925451
2306,điều_kiện,0.18442045987799155,0.6676015700925451
24,14,0.18442045987799155,0.6676015700925451
1922,tiện_dụng,0.18442045987799155,0.6676015700925451
1806,thu_hồi,0.18442045987799155,0.6676015700925451
541,cảm_quan,0.18442045987799155,0.6676015700925451
1683,shoppe,0.18442045987799155,0.6676015700925451
965,khắc_phục,0.18442045987799155,0.6676015700925451
2465,ống,0.18442045987799155,0.6676015700925451
2289,ý_kiến,0.18442045987799155,0.6676015700925451
1581,premium,0.18442045987799155,0.6676015700925451
2294,đa_số,0.18442045987799155,0.6676015700925451
1671,sau_này,0.18442045987799155,0.6676015700925451
676,friend,0.18442045987799155,0.6676015700925451
1585,quan_tâm,0.18442045987799155,0.6676015700925451
611,dã_man,0.18442045987799155,0.6676015700925451
1234,mẩn,0.18442045987799155,0.6676015700925451
1589,quen,0.18442045987799155,0.6676015700925451
152,9h,0.18442045987799155,0.6676015700925451
671,extra,0.18442045987799155,0.6676015700925451
663,dự,0.18442045987799155,0.6676015700925451
612,dê,0.18442045987799155,0.6676015700925451
1682,shopee,0.18442045987799155,0.6676015700925451
2304,đi_đôi,0.18442045987799155,0.6676015700925451
1938,trai,0.18442045987799155,0.6676015700925451
2003,tui,0.18442045987799155,0.6676015700925451
1452,nous,0.18442045987799155,0.6676015700925451
2001,trực_tiếp,0.18442045987799155,0.6676015700925451
561,cộm,0.18442045987799155,0.6676015700925451
1016,kết_quả,0.18442045987799155,0.6676015700925451
2345,đông,0.18442045987799155,0.6676015700925451
2321,đánh,0.18442045987799155,0.6676015700925451
584,dc,0.18442045987799155,0.6676015700925451
192,bi,0.18442045987799155,0.6676015700925451
1028,l120,0.18442045987799155,0.6676015700925451
2177,vậy_mà,0.18442045987799155,0.6676015700925451
631,dải_băng_dính,0.18442045987799155,0.6676015700925451
1033,lan,0.18442045987799155,0.6676015700925451
1036,lazada,0.18442045987799155,0.6676015700925451
1199,máy,0.18442045987799155,0.6676015700925451
1197,mái,0.18442045987799155,0.6676015700925451
2341,đóng_hộp,0.18442045987799155,0.6676015700925451
1972,trước_kia,0.18442045987799155,0.6676015700925451
2337,đòi_hỏi,0.18442045987799155,0.6676015700925451
1061,lun,0.18442045987799155,0.6676015700925451
1813,thuận_tiện,0.18442045987799155,0.6676015700925451
1187,muộn,0.18442045987799155,0.6676015700925451
637,dậy,0.18442045987799155,0.6676015700925451
62,299k,0.18442045987799155,0.6676015700925451
1054,long,0.18442045987799155,0.6676015700925451
1905,tiêu_hóa,0.18442045987799155,0.6676015700925451
1713,sát,0.18442045987799155,0.6676015700925451
1945,treo,0.18442045987799155,0.6676015700925451
1012,kẻ,0.18442045987799155,0.6676015700925451
1946,triệu,0.18442045987799155,0.6676015700925451
987,kiểu_dáng,0.18442045987799155,0.6676015700925451
1432,nhỏ_bé,0.18442045987799155,0.6676015700925451
1606,quần_bobby,0.18442045987799155,0.6676015700925451
1994,trở,0.18442045987799155,0.6676015700925451
634,dầu,0.18442045987799155,0.6676015700925451
1992,trộm_vía,0.18442045987799155,0.6676015700925451
1434,nhồi,0.18442045987799155,0.6676015700925451
243,béo,0.18442045987799155,0.6676015700925451
1217,môi_trường,0.18442045987799155,0.6676015700925451
41,2018,0.18442045987799155,0.6676015700925451
138,800k,0.18442045987799155,0.6676015700925451
1003,kích_cỡ,0.18442045987799155,0.6676015700925451
1005,kích_ứng,0.18442045987799155,0.6676015700925451
2173,vận,0.18442045987799155,0.6676015700925451
585,deal,0.18442045987799155,0.6676015700925451
241,bé_con,0.18442045987799155,0.6676015700925451
2186,vốn,0.18442045987799155,0.6676015700925451
1650,rọc,0.18442045987799155,0.6676015700925451
187,bao_nhiêu,0.18442045987799155,0.6676015700925451
2436,đựng,0.18442045987799155,0.6676015700925451
485,càng,0.18442045987799155,0.6676015700925451
1137,lừa_đảo,0.18442045987799155,0.6676015700925451
1347,ngứa,0.18442045987799155,0.6676015700925451
104,54,0.18442045987799155,0.6676015700925451
2211,xem_xét,0.18442045987799155,0.6676015700925451
35,19,0.18442045987799155,0.6676015700925451
864,hạt,0.18442045987799155,0.6676015700925451
25,14kg,0.18442045987799155,0.6676015700925451
809,huhu,0.18442045987799155,0.6676015700925451
763,gỡ,0.18442045987799155,0.6676015700925451
2050,tư_vấn,0.18442045987799155,0.6676015700925451
2208,xe_đạp,0.18442045987799155,0.6676015700925451
500,cây,0.18442045987799155,0.6676015700925451
1544,phát_hiện,0.18442045987799155,0.6676015700925451
368,chuyến,0.18442045987799155,0.6676015700925451
1426,nhẹ_nhàng,0.18442045987799155,0.6676015700925451
366,chuyên,0.18442045987799155,0.6676015700925451
1781,thay_vì,0.18442045987799155,0.6676015700925451
756,gọn_gàng,0.18442045987799155,0.6676015700925451
358,chiều_hôm,0.18442045987799155,0.6676015700925451
1487,nấy,0.18442045987799155,0.6676015700925451
452,co,0.18442045987799155,0.6676015700925451
1840,thông_thường,0.18442045987799155,0.6676015700925451
1538,phom,0.18442045987799155,0.6676015700925451
855,hư,0.18442045987799155,0.6676015700925451
767,hang,0.18442045987799155,0.6676015700925451
793,hoài,0.18442045987799155,0.6676015700925451
1333,ngược,0.18442045987799155,0.6676015700925451
1335,ngạc_nhiên,0.18442045987799155,0.6676015700925451
785,hnay,0.18442045987799155,0.6676015700925451
826,hành,0.18442045987799155,0.6676015700925451
417,chẳng,0.18442045987799155,0.6676015700925451
2244,xét,0.18442045987799155,0.6676015700925451
394,chăm_sóc,0.18442045987799155,0.6676015700925451
1763,tan,0.18442045987799155,0.6676015700925451
1374,nhàu,0.18442045987799155,0.6676015700925451
1751,sức,0.18442045987799155,0.6676015700925451
1864,thắc_mắc,0.18442045987799155,0.6676015700925451
1499,nồng,0.18442045987799155,0.6676015700925451
709,gió,0.18442045987799155,0.6676015700925451
1377,nhân_dịp,0.18442045987799155,0.6676015700925451
1530,pha,0.18442045987799155,0.6676015700925451
384,chó,0.18442045987799155,0.6676015700925451
112,5kg,0.18442045987799155,0.6676015700925451
17,12h,0.18442045987799155,0.6676015700925451
26,15,0.18442045987799155,0.6676015700925451
706,giám,0.18442045987799155,0.6676015700925451
2414,đồng_hành,0.18442045987799155,0.6676015700925451
926,khoá,0.18442045987799155,0.6676015700925451
1567,phầm,0.18442045987799155,0.6676015700925451
2213,xen,0.18442045987799155,0.6676015700925451
530,cạnh,0.18442045987799155,0.6676015700925451
2450,ảnh_hưởng,0.18442045987799155,0.6676015700925451
913,keo,0.18442045987799155,0.6676015700925451
488,cá_nhân,0.18442045987799155,0.6676015700925451
331,bực,0.18442045987799155,0.6676015700925451
2212,xem_xét_lại,0.18442045987799155,0.6676015700925451
740,gãy,0.18442045987799155,0.6676015700925451
30,16,0.18442045987799155,0.6676015700925451
475,cuối,0.18442045987799155,0.6676015700925451
329,bữa_nay,0.18442045987799155,0.6676015700925451
478,cuộc,0.18442045987799155,0.6676015700925451
2277,áp,0.18442045987799155,0.6676015700925451
1566,phản_ánh,0.18442045987799155,0.6676015700925451
2219,xinh_xắn,0.18442045987799155,0.6676015700925451
527,cơn,0.18442045987799155,0.6676015700925451
472,cua,0.18442045987799155,0.6676015700925451
2196,vừa_rồi,0.18442045987799155,0.6676015700925451
744,góp_ý,0.18442045987799155,0.6676015700925451
1518,online,0.18442045987799155,0.6676015700925451
806,huggie,0.18442045987799155,0.6676015700925451
2083,tốc_độ,0.18442045987799155,0.6676015700925451
1877,thời_điểm,0.18442045987799155,0.6676015700925451
484,cài,0.18442045987799155,0.6676015700925451
1822,thân,0.18442045987799155,0.6676015700925451
1553,phân_phối,0.18442045987799155,0.6676015700925451
801,hoạt_động,0.18442045987799155,0.6676015700925451
322,bớt,0.18442045987799155,0.6676015700925451
2325,đâu,0.18031171976028168,0.6711054902810055
1848,thường,0.17666332560170633,0.674256546990625
1753,sử_dụng,0.16783602214135737,0.6820422077216385
1802,thoải_mái,0.1496262013676697,0.6988928298419492
743,gói,0.14920816007090448,0.6992932201647666
937,khuyến_mại,0.14703615476373857,0.7013839592749391
603,dày,0.14703615476373857,0.7013839592749391
2388,đặt_hàng,0.14703615476373857,0.7013839592749391
1102,lượng,0.14703615476373857,0.7013839592749391
1203,mãi,0.14212228785539524,0.7061802205699781
1237,mẫu_mã,0.14212228785539524,0.7061802205699781
847,hôm_nay,0.14212228785539524,0.7061802205699781
1841,thông_tin,0.14212228785539524,0.7061802205699781
1968,trưa,0.14212228785539524,0.7061802205699781
2084,tối,0.14212228785539524,0.7061802205699781
2271,yêu,0.14212228785539524,0.7061802205699781
1844,thú,0.14212228785539524,0.7061802205699781
728,giờ,0.14061317406698737,0.7076721936915904
1909,tiếp,0.14061317406698737,0.7076721936915904
815,hài_lòng,0.13872647704666288,0.7095503630026221
2099,tới,0.12924560856757686,0.7192155035039591
1067,làm,0.12518028859853123,0.7234825788389312
1329,ngăn,0.12294697325199437,0.7258599806082869
2443,ưu_tiên,0.12294697325199437,0.7258599806082869
1181,ms,0.12294697325199437,0.7258599806082869
1642,rảnh,0.12294697325199437,0.7258599806082869
1332,người_ta,0.12294697325199437,0.7258599806082869
1406,nhạy_cảm,0.12294697325199437,0.7258599806082869
1513,okie,0.12294697325199437,0.7258599806082869
1733,sảnh,0.12294697325199437,0.7258599806082869
1847,thương_hiệu,0.12294697325199437,0.7258599806082869
1151,may_mắn,0.12294697325199437,0.7258599806082869
1140,m_toàn,0.12294697325199437,0.7258599806082869
1673,sd,0.12294697325199437,0.7258599806082869
1144,man,0.12294697325199437,0.7258599806082869
1360,nhiu,0.12294697325199437,0.7258599806082869
1774,thanh,0.12294697325199437,0.7258599806082869
1149,max,0.12294697325199437,0.7258599806082869
1356,nhanh_nhẹn,0.12294697325199437,0.7258599806082869
1483,năng,0.12294697325199437,0.7258599806082869
1370,nhung,0.12294697325199437,0.7258599806082869
1155,merri,0.12294697325199437,0.7258599806082869
1170,mo,0.12294697325199437,0.7258599806082869
51,23h,0.12294697325199437,0.7258599806082869
1348,ngựa,0.12294697325199437,0.7258599806082869
1655,rớt,0.12294697325199437,0.7258599806082869
1328,ngôi,0.12294697325199437,0.7258599806082869
1495,nẻo,0.12294697325199437,0.7258599806082869
1498,nệm,0.12294697325199437,0.7258599806082869
1169,mn,0.12294697325199437,0.7258599806082869
1342,ngộ_nghĩnh,0.12294697325199437,0.7258599806082869
1510,okay,0.12294697325199437,0.7258599806082869
1695,soft,0.12294697325199437,0.7258599806082869
1860,thậm_chí,0.12294697325199437,0.7258599806082869
1184,mua_sắm,0.12294697325199437,0.7258599806082869
4,08,0.12294697325199437,0.7258599806082869
1551,phân,0.12294697325199437,0.7258599806082869
1225,mưa,0.12294697325199437,0.7258599806082869
1547,phát_triển,0.12294697325199437,0.7258599806082869
1279,mới_toanh,0.12294697325199437,0.7258599806082869
1901,tiêu_chuẩn,0.12294697325199437,0.7258599806082869
1902,tiêu_chí,0.12294697325199437,0.7258599806082869
1745,sốc,0.12294697325199437,0.7258599806082869
1393,nhăn,0.12294697325199437,0.7258599806082869
1722,sạc,0.12294697325199437,0.7258599806082869
1874,thố,0.12294697325199437,0.7258599806082869
1903,tiêu_dùng,0.12294697325199437,0.7258599806082869
1783,the,0.12294697325199437,0.7258599806082869
1285,mụn,0.12294697325199437,0.7258599806082869
1608,quần_huggies,0.12294697325199437,0.7258599806082869
1287,nam,0.12294697325199437,0.7258599806082869
1880,thủy_tinh,0.12294697325199437,0.7258599806082869
40,20,0.12294697325199437,0.7258599806082869
1554,phân_vân,0.12294697325199437,0.7258599806082869
1564,phảm,0.12294697325199437,0.7258599806082869
1240,mắt,0.12294697325199437,0.7258599806082869
1821,thâm,0.12294697325199437,0.7258599806082869
1579,pin,0.12294697325199437,0.7258599806082869
1238,mập_mờ,0.12294697325199437,0.7258599806082869
1890,tia,0.12294697325199437,0.7258599806082869
1390,nhóc,0.12294697325199437,0.7258599806082869
1456,nt,0.12294697325199437,0.7258599806082869
2451,ảo,0.12294697325199437,0.7258599806082869
1258,mịn_màng,0.12294697325199437,0.7258599806082869
1457,ntn,0.12294697325199437,0.7258599806082869
1264,mỏng_manh,0.12294697325199437,0.7258599806082869
1787,thi,0.12294697325199437,0.7258599806082869
1270,mỗi_tội,0.12294697325199437,0.7258599806082869
1739,sẵn,0.12294697325199437,0.7258599806082869
1609,quần_pampers,0.12294697325199437,0.7258599806082869
1716,sóc,0.12294697325199437,0.7258599806082869
1543,phát,0.12294697325199437,0.7258599806082869
1519,order,0.12294697325199437,0.7258599806082869
1861,thận,0.12294697325199437,0.7258599806082869
1404,nhạt,0.12294697325199437,0.7258599806082869
1376,nhân,0.12294697325199437,0.7258599806082869
1520,organic,0.12294697325199437,0.7258599806082869
1859,thẩm_mỹ,0.12294697325199437,0.7258599806082869
1196,màu_sắc_đẹp,0.12294697325199437,0.7258599806082869
2454,ấn,0.12294697325199437,0.7258599806082869
1309,nghịch,0.12294697325199437,0.7258599806082869
1467,nãn,0.12294697325199437,0.7258599806082869
1852,thảm,0.12294697325199437,0.7258599806082869
